Date Administered	Jurisdiction	Ethnicity	COVID-19 Doses Administered
1/18/2021	Moniteau	Not Hispanic or Latino	8
1/15/2021	Moniteau	Not Hispanic or Latino	12
1/14/2021	Moniteau	Not Hispanic or Latino	11
1/13/2021	Moniteau	Not Hispanic or Latino	77
1/12/2021	Moniteau	Not Hispanic or Latino	4
1/11/2021	Moniteau	Not Hispanic or Latino	19
1/10/2021	Moniteau	Not Hispanic or Latino	4
1/9/2021	Moniteau	Not Hispanic or Latino	1
1/8/2021	Moniteau	Not Hispanic or Latino	2
1/7/2021	Moniteau	Not Hispanic or Latino	5
1/6/2021	Moniteau	Not Hispanic or Latino	4
1/5/2021	Moniteau	Not Hispanic or Latino	31
1/4/2021	Moniteau	Not Hispanic or Latino	6
1/3/2021	Moniteau	Not Hispanic or Latino	1
12/31/2020	Moniteau	Not Hispanic or Latino	8
12/30/2020	Moniteau	Not Hispanic or Latino	39
12/29/2020	Moniteau	Not Hispanic or Latino	7
12/28/2020	Moniteau	Not Hispanic or Latino	1
12/24/2020	Moniteau	Not Hispanic or Latino	3
12/23/2020	Moniteau	Not Hispanic or Latino	14
12/22/2020	Moniteau	Not Hispanic or Latino	8
12/21/2020	Moniteau	Not Hispanic or Latino	3
12/20/2020	Moniteau	Not Hispanic or Latino	3
12/19/2020	Moniteau	Not Hispanic or Latino	1
12/18/2020	Moniteau	Not Hispanic or Latino	15
12/17/2020	Moniteau	Not Hispanic or Latino	11
12/16/2020	Moniteau	Not Hispanic or Latino	5
8/27/2021	Moniteau	Hispanic or Latino	3
8/25/2021	Moniteau	Hispanic or Latino	2
8/20/2021	Moniteau	Hispanic or Latino	2
8/19/2021	Moniteau	Hispanic or Latino	1
8/18/2021	Moniteau	Hispanic or Latino	1
8/17/2021	Moniteau	Hispanic or Latino	3
8/13/2021	Moniteau	Hispanic or Latino	1
8/12/2021	Moniteau	Hispanic or Latino	2
8/10/2021	Moniteau	Hispanic or Latino	3
8/7/2021	Moniteau	Hispanic or Latino	1
8/6/2021	Moniteau	Hispanic or Latino	4
8/4/2021	Moniteau	Hispanic or Latino	2
8/3/2021	Moniteau	Hispanic or Latino	2
7/30/2021	Moniteau	Hispanic or Latino	1
7/29/2021	Moniteau	Hispanic or Latino	5
7/28/2021	Moniteau	Hispanic or Latino	3
7/23/2021	Moniteau	Hispanic or Latino	2
7/21/2021	Moniteau	Hispanic or Latino	4
7/20/2021	Moniteau	Hispanic or Latino	3
7/18/2021	Moniteau	Hispanic or Latino	1
7/16/2021	Moniteau	Hispanic or Latino	2
7/14/2021	Moniteau	Hispanic or Latino	2
7/12/2021	Moniteau	Hispanic or Latino	2
7/10/2021	Moniteau	Hispanic or Latino	1
7/9/2021	Moniteau	Hispanic or Latino	1
7/8/2021	Moniteau	Hispanic or Latino	1
7/1/2021	Moniteau	Hispanic or Latino	1
6/30/2021	Moniteau	Hispanic or Latino	1
6/27/2021	Moniteau	Hispanic or Latino	1
6/26/2021	Moniteau	Hispanic or Latino	1
6/23/2021	Moniteau	Hispanic or Latino	3
6/19/2021	Moniteau	Hispanic or Latino	1
6/18/2021	Moniteau	Hispanic or Latino	2
6/16/2021	Moniteau	Hispanic or Latino	1
6/6/2021	Moniteau	Hispanic or Latino	7
6/2/2021	Moniteau	Hispanic or Latino	5
5/28/2021	Moniteau	Hispanic or Latino	1
5/22/2021	Moniteau	Hispanic or Latino	1
5/19/2021	Moniteau	Hispanic or Latino	5
5/18/2021	Moniteau	Hispanic or Latino	1
5/15/2021	Moniteau	Hispanic or Latino	1
5/14/2021	Moniteau	Hispanic or Latino	1
5/12/2021	Moniteau	Hispanic or Latino	2
5/3/2021	Moniteau	Hispanic or Latino	5
5/1/2021	Moniteau	Hispanic or Latino	1
4/29/2021	Moniteau	Hispanic or Latino	1
4/23/2021	Moniteau	Hispanic or Latino	4
4/22/2021	Moniteau	Hispanic or Latino	1
4/20/2021	Moniteau	Hispanic or Latino	5
4/19/2021	Moniteau	Hispanic or Latino	1
4/15/2021	Moniteau	Hispanic or Latino	2
4/14/2021	Moniteau	Hispanic or Latino	3
4/12/2021	Moniteau	Hispanic or Latino	1
4/11/2021	Moniteau	Hispanic or Latino	1
4/10/2021	Moniteau	Hispanic or Latino	1
4/9/2021	Moniteau	Hispanic or Latino	2
4/8/2021	Moniteau	Hispanic or Latino	1
4/7/2021	Moniteau	Hispanic or Latino	2
4/5/2021	Moniteau	Hispanic or Latino	5
4/2/2021	Moniteau	Hispanic or Latino	1
3/31/2021	Moniteau	Hispanic or Latino	36
3/30/2021	Moniteau	Hispanic or Latino	8
3/27/2021	Moniteau	Hispanic or Latino	1
3/26/2021	Moniteau	Hispanic or Latino	2
3/25/2021	Moniteau	Hispanic or Latino	15
3/24/2021	Moniteau	Hispanic or Latino	3
3/23/2021	Moniteau	Hispanic or Latino	3
3/19/2021	Moniteau	Hispanic or Latino	2
3/18/2021	Moniteau	Hispanic or Latino	21
3/17/2021	Moniteau	Hispanic or Latino	2
3/16/2021	Moniteau	Hispanic or Latino	7
3/15/2021	Moniteau	Hispanic or Latino	2
3/12/2021	Moniteau	Hispanic or Latino	1
3/11/2021	Moniteau	Hispanic or Latino	3
3/10/2021	Moniteau	Hispanic or Latino	4
3/9/2021	Moniteau	Hispanic or Latino	7
3/6/2021	Moniteau	Hispanic or Latino	1
3/5/2021	Moniteau	Hispanic or Latino	1
3/2/2021	Moniteau	Hispanic or Latino	3
3/1/2021	Moniteau	Hispanic or Latino	3
2/26/2021	Moniteau	Hispanic or Latino	1
2/25/2021	Moniteau	Hispanic or Latino	1
2/23/2021	Moniteau	Hispanic or Latino	3
2/22/2021	Moniteau	Hispanic or Latino	2
2/20/2021	Moniteau	Hispanic or Latino	1
2/19/2021	Moniteau	Hispanic or Latino	1
2/18/2021	Moniteau	Hispanic or Latino	1
2/17/2021	Moniteau	Hispanic or Latino	2
2/12/2021	Moniteau	Hispanic or Latino	2
2/10/2021	Moniteau	Hispanic or Latino	3
2/4/2021	Moniteau	Hispanic or Latino	1
2/2/2021	Moniteau	Hispanic or Latino	2
1/29/2021	Moniteau	Hispanic or Latino	4
1/28/2021	Moniteau	Hispanic or Latino	1
1/27/2021	Moniteau	Hispanic or Latino	2
1/26/2021	Moniteau	Hispanic or Latino	1
1/25/2021	Moniteau	Hispanic or Latino	2
1/23/2021	Moniteau	Hispanic or Latino	2
1/16/2021	Moniteau	Hispanic or Latino	1
12/30/2020	Moniteau	Hispanic or Latino	1
12/23/2020	Moniteau	Hispanic or Latino	1
8/26/2021	Monroe	Unknown	1
8/25/2021	Monroe	Unknown	1
8/23/2021	Monroe	Unknown	2
8/21/2021	Monroe	Unknown	2
8/20/2021	Monroe	Unknown	1
8/18/2021	Monroe	Unknown	1
8/17/2021	Monroe	Unknown	3
8/13/2021	Monroe	Unknown	3
8/12/2021	Monroe	Unknown	2
8/11/2021	Monroe	Unknown	2
8/10/2021	Monroe	Unknown	3
8/9/2021	Monroe	Unknown	2
8/7/2021	Monroe	Unknown	1
8/6/2021	Monroe	Unknown	1
8/5/2021	Monroe	Unknown	3
8/3/2021	Monroe	Unknown	2
7/30/2021	Monroe	Unknown	3
7/29/2021	Monroe	Unknown	1
7/28/2021	Monroe	Unknown	1
7/27/2021	Monroe	Unknown	8
7/26/2021	Monroe	Unknown	2
7/22/2021	Monroe	Unknown	1
7/20/2021	Monroe	Unknown	2
7/19/2021	Monroe	Unknown	1
7/16/2021	Monroe	Unknown	1
7/15/2021	Monroe	Unknown	2
7/6/2021	Monroe	Unknown	1
6/30/2021	Monroe	Unknown	2
6/29/2021	Monroe	Unknown	4
6/28/2021	Monroe	Unknown	1
6/24/2021	Monroe	Unknown	1
6/16/2021	Monroe	Unknown	1
6/15/2021	Monroe	Unknown	2
6/10/2021	Monroe	Unknown	1
6/8/2021	Monroe	Unknown	2
6/7/2021	Monroe	Unknown	1
6/4/2021	Monroe	Unknown	1
6/1/2021	Monroe	Unknown	1
5/27/2021	Monroe	Unknown	1
5/25/2021	Monroe	Unknown	5
5/20/2021	Monroe	Unknown	3
5/15/2021	Monroe	Unknown	1
5/6/2021	Monroe	Unknown	1
5/4/2021	Monroe	Unknown	5
4/30/2021	Monroe	Unknown	4
4/29/2021	Monroe	Unknown	2
4/28/2021	Monroe	Unknown	2
4/27/2021	Monroe	Unknown	7
4/22/2021	Monroe	Unknown	2
4/20/2021	Monroe	Unknown	8
4/17/2021	Monroe	Unknown	1
4/15/2021	Monroe	Unknown	2
4/14/2021	Monroe	Unknown	3
4/9/2021	Monroe	Unknown	5
4/8/2021	Monroe	Unknown	1
4/7/2021	Monroe	Unknown	2
4/1/2021	Monroe	Unknown	12
3/31/2021	Monroe	Unknown	1
3/30/2021	Monroe	Unknown	2
3/26/2021	Monroe	Unknown	2
3/25/2021	Monroe	Unknown	3
3/24/2021	Monroe	Unknown	7
3/23/2021	Monroe	Unknown	2
3/20/2021	Monroe	Unknown	1
3/19/2021	Monroe	Unknown	9
3/18/2021	Monroe	Unknown	9
3/17/2021	Monroe	Unknown	1
3/16/2021	Monroe	Unknown	16
3/15/2021	Monroe	Unknown	3
3/14/2021	Monroe	Unknown	1
3/11/2021	Monroe	Unknown	4
3/9/2021	Monroe	Unknown	3
3/8/2021	Monroe	Unknown	2
3/6/2021	Monroe	Unknown	1
3/5/2021	Monroe	Unknown	3
3/2/2021	Monroe	Unknown	7
2/26/2021	Monroe	Unknown	9
2/25/2021	Monroe	Unknown	5
2/24/2021	Monroe	Unknown	2
2/22/2021	Monroe	Unknown	2
2/19/2021	Monroe	Unknown	1
2/18/2021	Monroe	Unknown	2
2/17/2021	Monroe	Unknown	6
2/15/2021	Monroe	Unknown	3
2/12/2021	Monroe	Unknown	15
2/11/2021	Monroe	Unknown	27
2/9/2021	Monroe	Unknown	8
2/6/2021	Monroe	Unknown	11
2/5/2021	Monroe	Unknown	13
2/4/2021	Monroe	Unknown	31
2/3/2021	Monroe	Unknown	3
2/2/2021	Monroe	Unknown	12
1/29/2021	Monroe	Unknown	22
1/28/2021	Monroe	Unknown	10
1/27/2021	Monroe	Unknown	4
1/25/2021	Monroe	Unknown	2
1/24/2021	Monroe	Unknown	6
1/22/2021	Monroe	Unknown	16
1/21/2021	Monroe	Unknown	29
1/20/2021	Monroe	Unknown	30
1/19/2021	Monroe	Unknown	4
1/18/2021	Monroe	Unknown	6
1/15/2021	Monroe	Unknown	2
1/13/2021	Monroe	Unknown	1
1/10/2021	Monroe	Unknown	1
1/9/2021	Monroe	Unknown	23
1/8/2021	Monroe	Unknown	1
1/5/2021	Monroe	Unknown	1
12/31/2020	Monroe	Unknown	2
12/30/2020	Monroe	Unknown	3
12/29/2020	Monroe	Unknown	4
12/28/2020	Monroe	Unknown	9
12/23/2020	Monroe	Unknown	3
12/20/2020	Monroe	Unknown	1
8/27/2021	Monroe	Not Hispanic or Latino	4
8/26/2021	Monroe	Not Hispanic or Latino	3
8/25/2021	Monroe	Not Hispanic or Latino	6
8/24/2021	Monroe	Not Hispanic or Latino	1
8/23/2021	Monroe	Not Hispanic or Latino	5
8/22/2021	Monroe	Not Hispanic or Latino	3
8/21/2021	Monroe	Not Hispanic or Latino	5
8/20/2021	Monroe	Not Hispanic or Latino	6
8/19/2021	Monroe	Not Hispanic or Latino	7
8/18/2021	Monroe	Not Hispanic or Latino	4
8/17/2021	Monroe	Not Hispanic or Latino	11
8/16/2021	Monroe	Not Hispanic or Latino	7
8/15/2021	Monroe	Not Hispanic or Latino	1
8/14/2021	Monroe	Not Hispanic or Latino	1
8/13/2021	Monroe	Not Hispanic or Latino	16
8/12/2021	Monroe	Not Hispanic or Latino	7
8/11/2021	Monroe	Not Hispanic or Latino	14
8/10/2021	Monroe	Not Hispanic or Latino	24
8/9/2021	Monroe	Not Hispanic or Latino	4
8/8/2021	Monroe	Not Hispanic or Latino	3
8/7/2021	Monroe	Not Hispanic or Latino	2
8/6/2021	Monroe	Not Hispanic or Latino	7
8/5/2021	Monroe	Not Hispanic or Latino	19
8/4/2021	Monroe	Not Hispanic or Latino	2
8/3/2021	Monroe	Not Hispanic or Latino	6
8/2/2021	Monroe	Not Hispanic or Latino	8
8/1/2021	Monroe	Not Hispanic or Latino	2
7/31/2021	Monroe	Not Hispanic or Latino	2
7/30/2021	Monroe	Not Hispanic or Latino	13
7/29/2021	Monroe	Not Hispanic or Latino	11
7/28/2021	Monroe	Not Hispanic or Latino	13
7/27/2021	Monroe	Not Hispanic or Latino	18
7/26/2021	Monroe	Not Hispanic or Latino	13
7/25/2021	Monroe	Not Hispanic or Latino	1
7/24/2021	Monroe	Not Hispanic or Latino	8
7/23/2021	Monroe	Not Hispanic or Latino	16
7/22/2021	Monroe	Not Hispanic or Latino	11
7/21/2021	Monroe	Not Hispanic or Latino	7
7/20/2021	Monroe	Not Hispanic or Latino	22
7/19/2021	Monroe	Not Hispanic or Latino	3
7/17/2021	Monroe	Not Hispanic or Latino	3
7/16/2021	Monroe	Not Hispanic or Latino	4
7/15/2021	Monroe	Not Hispanic or Latino	14
7/14/2021	Monroe	Not Hispanic or Latino	9
7/13/2021	Monroe	Not Hispanic or Latino	11
7/12/2021	Monroe	Not Hispanic or Latino	2
7/9/2021	Monroe	Not Hispanic or Latino	3
7/8/2021	Monroe	Not Hispanic or Latino	11
7/7/2021	Monroe	Not Hispanic or Latino	3
7/6/2021	Monroe	Not Hispanic or Latino	2
7/3/2021	Monroe	Not Hispanic or Latino	1
7/2/2021	Monroe	Not Hispanic or Latino	10
7/1/2021	Monroe	Not Hispanic or Latino	1
6/30/2021	Monroe	Not Hispanic or Latino	8
6/29/2021	Monroe	Not Hispanic or Latino	9
6/28/2021	Monroe	Not Hispanic or Latino	6
6/26/2021	Monroe	Not Hispanic or Latino	2
6/25/2021	Monroe	Not Hispanic or Latino	5
6/24/2021	Monroe	Not Hispanic or Latino	5
6/23/2021	Monroe	Not Hispanic or Latino	7
6/22/2021	Monroe	Not Hispanic or Latino	6
6/21/2021	Monroe	Not Hispanic or Latino	3
6/18/2021	Monroe	Not Hispanic or Latino	4
6/17/2021	Monroe	Not Hispanic or Latino	10
6/16/2021	Monroe	Not Hispanic or Latino	2
6/15/2021	Monroe	Not Hispanic or Latino	4
6/14/2021	Monroe	Not Hispanic or Latino	1
6/12/2021	Monroe	Not Hispanic or Latino	2
6/11/2021	Monroe	Not Hispanic or Latino	1
6/10/2021	Monroe	Not Hispanic or Latino	11
6/9/2021	Monroe	Not Hispanic or Latino	3
6/8/2021	Monroe	Not Hispanic or Latino	2
6/7/2021	Monroe	Not Hispanic or Latino	1
6/5/2021	Monroe	Not Hispanic or Latino	2
6/4/2021	Monroe	Not Hispanic or Latino	1
6/3/2021	Monroe	Not Hispanic or Latino	2
6/2/2021	Monroe	Not Hispanic or Latino	2
6/1/2021	Monroe	Not Hispanic or Latino	8
5/30/2021	Monroe	Not Hispanic or Latino	1
5/27/2021	Monroe	Not Hispanic or Latino	3
5/26/2021	Monroe	Not Hispanic or Latino	13
5/25/2021	Monroe	Not Hispanic or Latino	7
5/24/2021	Monroe	Not Hispanic or Latino	2
5/23/2021	Monroe	Not Hispanic or Latino	3
5/22/2021	Monroe	Not Hispanic or Latino	1
5/21/2021	Monroe	Not Hispanic or Latino	5
5/20/2021	Monroe	Not Hispanic or Latino	12
5/19/2021	Monroe	Not Hispanic or Latino	9
5/18/2021	Monroe	Not Hispanic or Latino	6
5/17/2021	Monroe	Not Hispanic or Latino	1
5/16/2021	Monroe	Not Hispanic or Latino	1
5/15/2021	Monroe	Not Hispanic or Latino	2
5/14/2021	Monroe	Not Hispanic or Latino	4
5/13/2021	Monroe	Not Hispanic or Latino	17
5/12/2021	Monroe	Not Hispanic or Latino	5
5/11/2021	Monroe	Not Hispanic or Latino	2
5/10/2021	Monroe	Not Hispanic or Latino	2
5/9/2021	Monroe	Not Hispanic or Latino	1
5/7/2021	Monroe	Not Hispanic or Latino	9
5/6/2021	Monroe	Not Hispanic or Latino	5
5/5/2021	Monroe	Not Hispanic or Latino	2
5/4/2021	Monroe	Not Hispanic or Latino	11
5/2/2021	Monroe	Not Hispanic or Latino	1
4/30/2021	Monroe	Not Hispanic or Latino	31
4/29/2021	Monroe	Not Hispanic or Latino	2
4/28/2021	Monroe	Not Hispanic or Latino	2
4/27/2021	Monroe	Not Hispanic or Latino	17
4/26/2021	Monroe	Not Hispanic or Latino	1
4/24/2021	Monroe	Not Hispanic or Latino	3
4/23/2021	Monroe	Not Hispanic or Latino	5
4/22/2021	Monroe	Not Hispanic or Latino	1
4/21/2021	Monroe	Not Hispanic or Latino	2
4/20/2021	Monroe	Not Hispanic or Latino	26
4/19/2021	Monroe	Not Hispanic or Latino	2
4/18/2021	Monroe	Not Hispanic or Latino	4
4/17/2021	Monroe	Not Hispanic or Latino	4
4/16/2021	Monroe	Not Hispanic or Latino	9
4/15/2021	Monroe	Not Hispanic or Latino	6
4/14/2021	Monroe	Not Hispanic or Latino	7
4/13/2021	Monroe	Not Hispanic or Latino	5
4/12/2021	Monroe	Not Hispanic or Latino	4
4/11/2021	Monroe	Not Hispanic or Latino	1
4/10/2021	Monroe	Not Hispanic or Latino	4
4/9/2021	Monroe	Not Hispanic or Latino	51
4/8/2021	Monroe	Not Hispanic or Latino	11
4/7/2021	Monroe	Not Hispanic or Latino	22
4/6/2021	Monroe	Not Hispanic or Latino	11
4/5/2021	Monroe	Not Hispanic or Latino	8
4/3/2021	Monroe	Not Hispanic or Latino	1
4/2/2021	Monroe	Not Hispanic or Latino	12
4/1/2021	Monroe	Not Hispanic or Latino	100
3/31/2021	Monroe	Not Hispanic or Latino	12
3/30/2021	Monroe	Not Hispanic or Latino	8
3/29/2021	Monroe	Not Hispanic or Latino	5
3/27/2021	Monroe	Not Hispanic or Latino	1
3/26/2021	Monroe	Not Hispanic or Latino	17
3/25/2021	Monroe	Not Hispanic or Latino	11
3/24/2021	Monroe	Not Hispanic or Latino	51
3/23/2021	Monroe	Not Hispanic or Latino	8
3/22/2021	Monroe	Not Hispanic or Latino	10
3/21/2021	Monroe	Not Hispanic or Latino	1
3/20/2021	Monroe	Not Hispanic or Latino	1
3/19/2021	Monroe	Not Hispanic or Latino	70
3/18/2021	Monroe	Not Hispanic or Latino	55
3/17/2021	Monroe	Not Hispanic or Latino	9
3/16/2021	Monroe	Not Hispanic or Latino	85
3/15/2021	Monroe	Not Hispanic or Latino	12
3/14/2021	Monroe	Not Hispanic or Latino	1
3/13/2021	Monroe	Not Hispanic or Latino	2
3/12/2021	Monroe	Not Hispanic or Latino	3
3/11/2021	Monroe	Not Hispanic or Latino	10
3/10/2021	Monroe	Not Hispanic or Latino	14
3/9/2021	Monroe	Not Hispanic or Latino	15
3/8/2021	Monroe	Not Hispanic or Latino	5
3/7/2021	Monroe	Not Hispanic or Latino	1
3/6/2021	Monroe	Not Hispanic or Latino	3
3/5/2021	Monroe	Not Hispanic or Latino	45
3/4/2021	Monroe	Not Hispanic or Latino	6
3/3/2021	Monroe	Not Hispanic or Latino	9
3/2/2021	Monroe	Not Hispanic or Latino	41
3/1/2021	Monroe	Not Hispanic or Latino	4
2/27/2021	Monroe	Not Hispanic or Latino	1
2/26/2021	Monroe	Not Hispanic or Latino	59
2/25/2021	Monroe	Not Hispanic or Latino	68
2/24/2021	Monroe	Not Hispanic or Latino	6
2/23/2021	Monroe	Not Hispanic or Latino	9
2/22/2021	Monroe	Not Hispanic or Latino	23
2/21/2021	Monroe	Not Hispanic or Latino	1
2/19/2021	Monroe	Not Hispanic or Latino	4
2/18/2021	Monroe	Not Hispanic or Latino	15
2/17/2021	Monroe	Not Hispanic or Latino	4
2/16/2021	Monroe	Not Hispanic or Latino	4
2/15/2021	Monroe	Not Hispanic or Latino	26
2/13/2021	Monroe	Not Hispanic or Latino	3
2/12/2021	Monroe	Not Hispanic or Latino	42
2/11/2021	Monroe	Not Hispanic or Latino	50
2/10/2021	Monroe	Not Hispanic or Latino	3
2/9/2021	Monroe	Not Hispanic or Latino	10
2/8/2021	Monroe	Not Hispanic or Latino	1
2/6/2021	Monroe	Not Hispanic or Latino	13
2/5/2021	Monroe	Not Hispanic or Latino	62
2/4/2021	Monroe	Not Hispanic or Latino	104
2/3/2021	Monroe	Not Hispanic or Latino	5
2/2/2021	Monroe	Not Hispanic or Latino	15
2/1/2021	Monroe	Not Hispanic or Latino	2
1/29/2021	Monroe	Not Hispanic or Latino	77
1/28/2021	Monroe	Not Hispanic or Latino	33
1/27/2021	Monroe	Not Hispanic or Latino	22
1/26/2021	Monroe	Not Hispanic or Latino	4
1/25/2021	Monroe	Not Hispanic or Latino	2
1/24/2021	Monroe	Not Hispanic or Latino	8
1/23/2021	Monroe	Not Hispanic or Latino	1
1/22/2021	Monroe	Not Hispanic or Latino	90
1/21/2021	Monroe	Not Hispanic or Latino	135
1/20/2021	Monroe	Not Hispanic or Latino	126
1/19/2021	Monroe	Not Hispanic or Latino	44
1/18/2021	Monroe	Not Hispanic or Latino	47
1/16/2021	Monroe	Not Hispanic or Latino	2
1/15/2021	Monroe	Not Hispanic or Latino	4
1/14/2021	Monroe	Not Hispanic or Latino	9
1/13/2021	Monroe	Not Hispanic or Latino	9
1/12/2021	Monroe	Not Hispanic or Latino	4
1/11/2021	Monroe	Not Hispanic or Latino	6
1/10/2021	Monroe	Not Hispanic or Latino	1
1/9/2021	Monroe	Not Hispanic or Latino	30
1/8/2021	Monroe	Not Hispanic or Latino	7
1/7/2021	Monroe	Not Hispanic or Latino	4
1/6/2021	Monroe	Not Hispanic or Latino	5
1/5/2021	Monroe	Not Hispanic or Latino	4
1/4/2021	Monroe	Not Hispanic or Latino	1
1/3/2021	Monroe	Not Hispanic or Latino	1
1/2/2021	Monroe	Not Hispanic or Latino	1
12/31/2020	Monroe	Not Hispanic or Latino	2
12/30/2020	Monroe	Not Hispanic or Latino	10
12/29/2020	Monroe	Not Hispanic or Latino	11
12/28/2020	Monroe	Not Hispanic or Latino	21
12/23/2020	Monroe	Not Hispanic or Latino	12
12/22/2020	Monroe	Not Hispanic or Latino	6
12/21/2020	Monroe	Not Hispanic or Latino	4
12/19/2020	Monroe	Not Hispanic or Latino	4
12/18/2020	Monroe	Not Hispanic or Latino	1
12/17/2020	Monroe	Not Hispanic or Latino	4
12/16/2020	Monroe	Not Hispanic or Latino	1
8/20/2021	Monroe	Hispanic or Latino	1
8/15/2021	Monroe	Hispanic or Latino	1
8/12/2021	Monroe	Hispanic or Latino	1
8/10/2021	Monroe	Hispanic or Latino	1
8/7/2021	Monroe	Hispanic or Latino	1
7/27/2021	Monroe	Hispanic or Latino	1
7/11/2021	Monroe	Hispanic or Latino	1
7/8/2021	Monroe	Hispanic or Latino	2
6/30/2021	Monroe	Hispanic or Latino	1
6/29/2021	Monroe	Hispanic or Latino	1
6/23/2021	Monroe	Hispanic or Latino	1
6/9/2021	Monroe	Hispanic or Latino	1
6/1/2021	Monroe	Hispanic or Latino	1
5/27/2021	Monroe	Hispanic or Latino	1
5/16/2021	Monroe	Hispanic or Latino	1
5/14/2021	Monroe	Hispanic or Latino	1
5/13/2021	Monroe	Hispanic or Latino	2
5/11/2021	Monroe	Hispanic or Latino	1
5/4/2021	Monroe	Hispanic or Latino	2
5/3/2021	Monroe	Hispanic or Latino	1
5/1/2021	Monroe	Hispanic or Latino	1
4/29/2021	Monroe	Hispanic or Latino	1
4/20/2021	Monroe	Hispanic or Latino	1
4/16/2021	Monroe	Hispanic or Latino	1
4/14/2021	Monroe	Hispanic or Latino	1
4/13/2021	Monroe	Hispanic or Latino	1
4/10/2021	Monroe	Hispanic or Latino	1
4/7/2021	Monroe	Hispanic or Latino	1
4/6/2021	Monroe	Hispanic or Latino	1
4/5/2021	Monroe	Hispanic or Latino	1
4/1/2021	Monroe	Hispanic or Latino	1
3/31/2021	Monroe	Hispanic or Latino	4
3/30/2021	Monroe	Hispanic or Latino	1
3/24/2021	Monroe	Hispanic or Latino	2
3/23/2021	Monroe	Hispanic or Latino	1
3/19/2021	Monroe	Hispanic or Latino	5
3/16/2021	Monroe	Hispanic or Latino	2
3/5/2021	Monroe	Hispanic or Latino	2
2/26/2021	Monroe	Hispanic or Latino	2
2/25/2021	Monroe	Hispanic or Latino	4
2/24/2021	Monroe	Hispanic or Latino	1
2/19/2021	Monroe	Hispanic or Latino	1
2/18/2021	Monroe	Hispanic or Latino	1
2/11/2021	Monroe	Hispanic or Latino	1
2/6/2021	Monroe	Hispanic or Latino	1
2/5/2021	Monroe	Hispanic or Latino	2
2/4/2021	Monroe	Hispanic or Latino	2
2/2/2021	Monroe	Hispanic or Latino	1
1/29/2021	Monroe	Hispanic or Latino	16
1/27/2021	Monroe	Hispanic or Latino	1
1/24/2021	Monroe	Hispanic or Latino	1
1/22/2021	Monroe	Hispanic or Latino	3
1/21/2021	Monroe	Hispanic or Latino	4
1/20/2021	Monroe	Hispanic or Latino	3
1/9/2021	Monroe	Hispanic or Latino	3
8/27/2021	Montgomery	Unknown	1
8/26/2021	Montgomery	Unknown	3
8/24/2021	Montgomery	Unknown	2
8/21/2021	Montgomery	Unknown	1
8/20/2021	Montgomery	Unknown	1
8/19/2021	Montgomery	Unknown	1
8/18/2021	Montgomery	Unknown	1
8/17/2021	Montgomery	Unknown	2
8/16/2021	Montgomery	Unknown	1
8/13/2021	Montgomery	Unknown	5
8/12/2021	Montgomery	Unknown	4
8/11/2021	Montgomery	Unknown	4
8/10/2021	Montgomery	Unknown	1
8/9/2021	Montgomery	Unknown	4
8/6/2021	Montgomery	Unknown	5
8/5/2021	Montgomery	Unknown	1
8/4/2021	Montgomery	Unknown	3
8/3/2021	Montgomery	Unknown	2
8/2/2021	Montgomery	Unknown	1
7/31/2021	Montgomery	Unknown	1
7/30/2021	Montgomery	Unknown	6
7/29/2021	Montgomery	Unknown	3
7/28/2021	Montgomery	Unknown	3
7/27/2021	Montgomery	Unknown	2
7/26/2021	Montgomery	Unknown	2
7/24/2021	Montgomery	Unknown	1
7/22/2021	Montgomery	Unknown	1
7/21/2021	Montgomery	Unknown	3
7/19/2021	Montgomery	Unknown	1
7/17/2021	Montgomery	Unknown	2
7/15/2021	Montgomery	Unknown	1
7/14/2021	Montgomery	Unknown	3
7/13/2021	Montgomery	Unknown	1
7/9/2021	Montgomery	Unknown	2
7/7/2021	Montgomery	Unknown	1
7/1/2021	Montgomery	Unknown	1
6/25/2021	Montgomery	Unknown	1
6/23/2021	Montgomery	Unknown	2
6/16/2021	Montgomery	Unknown	1
6/9/2021	Montgomery	Unknown	1
6/5/2021	Montgomery	Unknown	2
6/1/2021	Montgomery	Unknown	1
5/31/2021	Montgomery	Unknown	1
5/30/2021	Montgomery	Unknown	1
