Date Administered 1 1 1 1 1 1 1 1 (copy)	* Jurisdiction 1 1 1 1 1 1 1 1 (copy)	* Ethnicity 1 (copy)	COVID-19 Doses Administered
4/2/2021	Stoddard	Hispanic or Latino	3
3/31/2021	Stoddard	Hispanic or Latino	5
3/30/2021	Stoddard	Hispanic or Latino	4
3/26/2021	Stoddard	Hispanic or Latino	2
3/25/2021	Stoddard	Hispanic or Latino	1
3/23/2021	Stoddard	Hispanic or Latino	8
3/17/2021	Stoddard	Hispanic or Latino	3
3/16/2021	Stoddard	Hispanic or Latino	1
3/15/2021	Stoddard	Hispanic or Latino	1
3/14/2021	Stoddard	Hispanic or Latino	1
3/13/2021	Stoddard	Hispanic or Latino	3
3/12/2021	Stoddard	Hispanic or Latino	6
3/11/2021	Stoddard	Hispanic or Latino	3
3/10/2021	Stoddard	Hispanic or Latino	1
3/9/2021	Stoddard	Hispanic or Latino	1
3/8/2021	Stoddard	Hispanic or Latino	5
3/5/2021	Stoddard	Hispanic or Latino	12
3/4/2021	Stoddard	Hispanic or Latino	4
3/3/2021	Stoddard	Hispanic or Latino	1
3/2/2021	Stoddard	Hispanic or Latino	1
2/27/2021	Stoddard	Hispanic or Latino	12
2/26/2021	Stoddard	Hispanic or Latino	2
2/25/2021	Stoddard	Hispanic or Latino	1
2/24/2021	Stoddard	Hispanic or Latino	10
2/12/2021	Stoddard	Hispanic or Latino	5
2/11/2021	Stoddard	Hispanic or Latino	1
2/9/2021	Stoddard	Hispanic or Latino	3
2/6/2021	Stoddard	Hispanic or Latino	1
2/5/2021	Stoddard	Hispanic or Latino	1
2/3/2021	Stoddard	Hispanic or Latino	1
2/2/2021	Stoddard	Hispanic or Latino	2
2/1/2021	Stoddard	Hispanic or Latino	2
1/29/2021	Stoddard	Hispanic or Latino	5
1/21/2021	Stoddard	Hispanic or Latino	2
7/7/2021	Stone	Unknown	7
7/6/2021	Stone	Unknown	5
7/5/2021	Stone	Unknown	1
7/4/2021	Stone	Unknown	2
7/3/2021	Stone	Unknown	1
7/2/2021	Stone	Unknown	1
7/1/2021	Stone	Unknown	6
6/30/2021	Stone	Unknown	6
6/29/2021	Stone	Unknown	4
6/28/2021	Stone	Unknown	2
6/26/2021	Stone	Unknown	1
6/23/2021	Stone	Unknown	5
6/21/2021	Stone	Unknown	1
6/20/2021	Stone	Unknown	3
6/19/2021	Stone	Unknown	3
6/18/2021	Stone	Unknown	2
6/17/2021	Stone	Unknown	4
6/16/2021	Stone	Unknown	5
6/15/2021	Stone	Unknown	8
6/14/2021	Stone	Unknown	7
6/13/2021	Stone	Unknown	3
6/12/2021	Stone	Unknown	11
6/11/2021	Stone	Unknown	3
6/10/2021	Stone	Unknown	6
6/9/2021	Stone	Unknown	5
6/8/2021	Stone	Unknown	6
6/7/2021	Stone	Unknown	2
6/5/2021	Stone	Unknown	2
6/4/2021	Stone	Unknown	7
6/3/2021	Stone	Unknown	4
6/2/2021	Stone	Unknown	5
6/1/2021	Stone	Unknown	3
5/30/2021	Stone	Unknown	1
5/29/2021	Stone	Unknown	3
5/28/2021	Stone	Unknown	8
5/27/2021	Stone	Unknown	11
5/26/2021	Stone	Unknown	3
5/25/2021	Stone	Unknown	15
5/24/2021	Stone	Unknown	1
5/23/2021	Stone	Unknown	1
5/22/2021	Stone	Unknown	3
5/21/2021	Stone	Unknown	2
5/20/2021	Stone	Unknown	2
5/19/2021	Stone	Unknown	10
5/18/2021	Stone	Unknown	5
5/17/2021	Stone	Unknown	2
5/15/2021	Stone	Unknown	4
5/14/2021	Stone	Unknown	2
5/13/2021	Stone	Unknown	14
5/12/2021	Stone	Unknown	7
5/11/2021	Stone	Unknown	37
5/10/2021	Stone	Unknown	8
5/9/2021	Stone	Unknown	2
5/8/2021	Stone	Unknown	2
5/7/2021	Stone	Unknown	3
5/6/2021	Stone	Unknown	14
5/5/2021	Stone	Unknown	23
5/4/2021	Stone	Unknown	23
5/3/2021	Stone	Unknown	2
5/1/2021	Stone	Unknown	1
4/30/2021	Stone	Unknown	5
4/29/2021	Stone	Unknown	17
4/28/2021	Stone	Unknown	5
4/27/2021	Stone	Unknown	37
4/26/2021	Stone	Unknown	21
4/24/2021	Stone	Unknown	23
4/23/2021	Stone	Unknown	59
4/22/2021	Stone	Unknown	15
4/21/2021	Stone	Unknown	10
4/20/2021	Stone	Unknown	42
4/19/2021	Stone	Unknown	5
4/17/2021	Stone	Unknown	8
4/16/2021	Stone	Unknown	14
4/15/2021	Stone	Unknown	22
4/14/2021	Stone	Unknown	3
4/13/2021	Stone	Unknown	21
4/12/2021	Stone	Unknown	70
4/10/2021	Stone	Unknown	4
4/9/2021	Stone	Unknown	33
4/8/2021	Stone	Unknown	79
4/7/2021	Stone	Unknown	148
4/6/2021	Stone	Unknown	129
4/5/2021	Stone	Unknown	21
4/3/2021	Stone	Unknown	3
4/2/2021	Stone	Unknown	115
4/1/2021	Stone	Unknown	182
3/31/2021	Stone	Unknown	88
3/30/2021	Stone	Unknown	82
3/29/2021	Stone	Unknown	10
3/27/2021	Stone	Unknown	5
3/26/2021	Stone	Unknown	18
3/25/2021	Stone	Unknown	125
3/24/2021	Stone	Unknown	17
3/23/2021	Stone	Unknown	175
3/22/2021	Stone	Unknown	9
3/20/2021	Stone	Unknown	21
3/19/2021	Stone	Unknown	47
3/18/2021	Stone	Unknown	11
3/16/2021	Stone	Unknown	2
3/13/2021	Stone	Unknown	3
3/12/2021	Stone	Unknown	315
3/11/2021	Stone	Unknown	41
3/9/2021	Stone	Unknown	32
3/8/2021	Stone	Unknown	18
3/6/2021	Stone	Unknown	15
3/5/2021	Stone	Unknown	21
3/4/2021	Stone	Unknown	52
3/3/2021	Stone	Unknown	138
3/2/2021	Stone	Unknown	164
3/1/2021	Stone	Unknown	162
2/26/2021	Stone	Unknown	4
2/25/2021	Stone	Unknown	4
2/24/2021	Stone	Unknown	97
2/23/2021	Stone	Unknown	87
2/22/2021	Stone	Unknown	3
2/19/2021	Stone	Unknown	8
2/18/2021	Stone	Unknown	9
2/12/2021	Stone	Unknown	8
2/11/2021	Stone	Unknown	29
2/10/2021	Stone	Unknown	6
2/9/2021	Stone	Unknown	6
2/8/2021	Stone	Unknown	1
2/5/2021	Stone	Unknown	2
2/4/2021	Stone	Unknown	10
2/3/2021	Stone	Unknown	3
1/30/2021	Stone	Unknown	2
1/29/2021	Stone	Unknown	2
1/27/2021	Stone	Unknown	2
1/25/2021	Stone	Unknown	3
1/22/2021	Stone	Unknown	4
1/21/2021	Stone	Unknown	1
1/20/2021	Stone	Unknown	1
1/18/2021	Stone	Unknown	1
7/7/2021	Stone	Not Hispanic or Latino	5
7/6/2021	Stone	Not Hispanic or Latino	16
7/5/2021	Stone	Not Hispanic or Latino	7
7/3/2021	Stone	Not Hispanic or Latino	6
7/2/2021	Stone	Not Hispanic or Latino	7
7/1/2021	Stone	Not Hispanic or Latino	10
6/30/2021	Stone	Not Hispanic or Latino	13
6/29/2021	Stone	Not Hispanic or Latino	8
6/28/2021	Stone	Not Hispanic or Latino	13
6/27/2021	Stone	Not Hispanic or Latino	3
6/26/2021	Stone	Not Hispanic or Latino	8
6/25/2021	Stone	Not Hispanic or Latino	8
6/24/2021	Stone	Not Hispanic or Latino	12
6/23/2021	Stone	Not Hispanic or Latino	14
6/22/2021	Stone	Not Hispanic or Latino	15
6/21/2021	Stone	Not Hispanic or Latino	12
6/20/2021	Stone	Not Hispanic or Latino	2
6/19/2021	Stone	Not Hispanic or Latino	10
6/18/2021	Stone	Not Hispanic or Latino	7
6/17/2021	Stone	Not Hispanic or Latino	8
6/16/2021	Stone	Not Hispanic or Latino	15
6/15/2021	Stone	Not Hispanic or Latino	22
6/14/2021	Stone	Not Hispanic or Latino	24
6/13/2021	Stone	Not Hispanic or Latino	1
6/12/2021	Stone	Not Hispanic or Latino	14
6/11/2021	Stone	Not Hispanic or Latino	7
6/10/2021	Stone	Not Hispanic or Latino	16
6/9/2021	Stone	Not Hispanic or Latino	25
6/8/2021	Stone	Not Hispanic or Latino	19
6/7/2021	Stone	Not Hispanic or Latino	11
6/6/2021	Stone	Not Hispanic or Latino	5
6/5/2021	Stone	Not Hispanic or Latino	20
6/4/2021	Stone	Not Hispanic or Latino	8
6/3/2021	Stone	Not Hispanic or Latino	17
6/2/2021	Stone	Not Hispanic or Latino	17
6/1/2021	Stone	Not Hispanic or Latino	21
5/31/2021	Stone	Not Hispanic or Latino	5
5/30/2021	Stone	Not Hispanic or Latino	1
5/29/2021	Stone	Not Hispanic or Latino	12
5/28/2021	Stone	Not Hispanic or Latino	13
5/27/2021	Stone	Not Hispanic or Latino	17
5/26/2021	Stone	Not Hispanic or Latino	15
5/25/2021	Stone	Not Hispanic or Latino	20
5/24/2021	Stone	Not Hispanic or Latino	6
5/23/2021	Stone	Not Hispanic or Latino	2
5/22/2021	Stone	Not Hispanic or Latino	7
5/21/2021	Stone	Not Hispanic or Latino	21
5/20/2021	Stone	Not Hispanic or Latino	14
5/19/2021	Stone	Not Hispanic or Latino	20
5/18/2021	Stone	Not Hispanic or Latino	40
5/17/2021	Stone	Not Hispanic or Latino	24
5/16/2021	Stone	Not Hispanic or Latino	4
5/15/2021	Stone	Not Hispanic or Latino	14
5/14/2021	Stone	Not Hispanic or Latino	17
5/13/2021	Stone	Not Hispanic or Latino	32
5/12/2021	Stone	Not Hispanic or Latino	20
5/11/2021	Stone	Not Hispanic or Latino	47
5/10/2021	Stone	Not Hispanic or Latino	26
5/9/2021	Stone	Not Hispanic or Latino	6
5/8/2021	Stone	Not Hispanic or Latino	15
5/7/2021	Stone	Not Hispanic or Latino	34
5/6/2021	Stone	Not Hispanic or Latino	37
5/5/2021	Stone	Not Hispanic or Latino	77
5/4/2021	Stone	Not Hispanic or Latino	43
5/3/2021	Stone	Not Hispanic or Latino	20
5/2/2021	Stone	Not Hispanic or Latino	10
5/1/2021	Stone	Not Hispanic or Latino	14
4/30/2021	Stone	Not Hispanic or Latino	25
4/29/2021	Stone	Not Hispanic or Latino	50
4/28/2021	Stone	Not Hispanic or Latino	32
4/27/2021	Stone	Not Hispanic or Latino	72
4/26/2021	Stone	Not Hispanic or Latino	33
4/25/2021	Stone	Not Hispanic or Latino	10
4/24/2021	Stone	Not Hispanic or Latino	28
4/23/2021	Stone	Not Hispanic or Latino	68
4/22/2021	Stone	Not Hispanic or Latino	53
4/21/2021	Stone	Not Hispanic or Latino	56
4/20/2021	Stone	Not Hispanic or Latino	72
4/19/2021	Stone	Not Hispanic or Latino	17
4/18/2021	Stone	Not Hispanic or Latino	9
4/17/2021	Stone	Not Hispanic or Latino	33
4/16/2021	Stone	Not Hispanic or Latino	45
4/15/2021	Stone	Not Hispanic or Latino	34
4/14/2021	Stone	Not Hispanic or Latino	23
4/13/2021	Stone	Not Hispanic or Latino	74
4/12/2021	Stone	Not Hispanic or Latino	63
4/11/2021	Stone	Not Hispanic or Latino	1
4/10/2021	Stone	Not Hispanic or Latino	47
4/9/2021	Stone	Not Hispanic or Latino	80
4/8/2021	Stone	Not Hispanic or Latino	97
4/7/2021	Stone	Not Hispanic or Latino	108
4/6/2021	Stone	Not Hispanic or Latino	166
4/5/2021	Stone	Not Hispanic or Latino	56
4/4/2021	Stone	Not Hispanic or Latino	2
4/3/2021	Stone	Not Hispanic or Latino	54
4/2/2021	Stone	Not Hispanic or Latino	85
4/1/2021	Stone	Not Hispanic or Latino	166
3/31/2021	Stone	Not Hispanic or Latino	62
3/30/2021	Stone	Not Hispanic or Latino	88
3/29/2021	Stone	Not Hispanic or Latino	8
3/28/2021	Stone	Not Hispanic or Latino	2
3/27/2021	Stone	Not Hispanic or Latino	71
3/26/2021	Stone	Not Hispanic or Latino	45
3/25/2021	Stone	Not Hispanic or Latino	195
3/24/2021	Stone	Not Hispanic or Latino	28
3/23/2021	Stone	Not Hispanic or Latino	107
3/22/2021	Stone	Not Hispanic or Latino	19
3/21/2021	Stone	Not Hispanic or Latino	3
3/20/2021	Stone	Not Hispanic or Latino	39
3/19/2021	Stone	Not Hispanic or Latino	55
3/18/2021	Stone	Not Hispanic or Latino	26
3/17/2021	Stone	Not Hispanic or Latino	6
3/16/2021	Stone	Not Hispanic or Latino	26
3/15/2021	Stone	Not Hispanic or Latino	2
3/14/2021	Stone	Not Hispanic or Latino	4
3/13/2021	Stone	Not Hispanic or Latino	31
3/12/2021	Stone	Not Hispanic or Latino	337
3/11/2021	Stone	Not Hispanic or Latino	44
3/10/2021	Stone	Not Hispanic or Latino	6
3/9/2021	Stone	Not Hispanic or Latino	40
3/8/2021	Stone	Not Hispanic or Latino	24
3/6/2021	Stone	Not Hispanic or Latino	24
3/5/2021	Stone	Not Hispanic or Latino	25
3/4/2021	Stone	Not Hispanic or Latino	49
3/3/2021	Stone	Not Hispanic or Latino	122
3/2/2021	Stone	Not Hispanic or Latino	104
3/1/2021	Stone	Not Hispanic or Latino	106
2/27/2021	Stone	Not Hispanic or Latino	10
2/26/2021	Stone	Not Hispanic or Latino	16
2/25/2021	Stone	Not Hispanic or Latino	11
2/24/2021	Stone	Not Hispanic or Latino	101
2/23/2021	Stone	Not Hispanic or Latino	67
2/22/2021	Stone	Not Hispanic or Latino	10
2/20/2021	Stone	Not Hispanic or Latino	5
2/19/2021	Stone	Not Hispanic or Latino	37
2/18/2021	Stone	Not Hispanic or Latino	30
2/17/2021	Stone	Not Hispanic or Latino	9
2/16/2021	Stone	Not Hispanic or Latino	5
2/14/2021	Stone	Not Hispanic or Latino	3
2/13/2021	Stone	Not Hispanic or Latino	21
2/12/2021	Stone	Not Hispanic or Latino	20
2/11/2021	Stone	Not Hispanic or Latino	31
2/10/2021	Stone	Not Hispanic or Latino	29
2/9/2021	Stone	Not Hispanic or Latino	14
2/8/2021	Stone	Not Hispanic or Latino	6
2/6/2021	Stone	Not Hispanic or Latino	3
2/5/2021	Stone	Not Hispanic or Latino	21
2/4/2021	Stone	Not Hispanic or Latino	12
2/3/2021	Stone	Not Hispanic or Latino	10
2/2/2021	Stone	Not Hispanic or Latino	5
2/1/2021	Stone	Not Hispanic or Latino	2
1/30/2021	Stone	Not Hispanic or Latino	4
1/29/2021	Stone	Not Hispanic or Latino	17
1/28/2021	Stone	Not Hispanic or Latino	21
1/27/2021	Stone	Not Hispanic or Latino	17
1/26/2021	Stone	Not Hispanic or Latino	22
1/25/2021	Stone	Not Hispanic or Latino	23
1/24/2021	Stone	Not Hispanic or Latino	1
1/23/2021	Stone	Not Hispanic or Latino	1
1/22/2021	Stone	Not Hispanic or Latino	8
1/21/2021	Stone	Not Hispanic or Latino	15
1/20/2021	Stone	Not Hispanic or Latino	24
1/19/2021	Stone	Not Hispanic or Latino	1
1/18/2021	Stone	Not Hispanic or Latino	6
1/16/2021	Stone	Not Hispanic or Latino	1
1/15/2021	Stone	Not Hispanic or Latino	3
1/14/2021	Stone	Not Hispanic or Latino	1
1/13/2021	Stone	Not Hispanic or Latino	6
1/12/2021	Stone	Not Hispanic or Latino	5
1/11/2021	Stone	Not Hispanic or Latino	6
1/10/2021	Stone	Not Hispanic or Latino	1
1/8/2021	Stone	Not Hispanic or Latino	6
1/7/2021	Stone	Not Hispanic or Latino	1
1/6/2021	Stone	Not Hispanic or Latino	1
12/17/2020	Stone	Not Hispanic or Latino	2
12/16/2020	Stone	Not Hispanic or Latino	4
7/5/2021	Stone	Hispanic or Latino	1
7/1/2021	Stone	Hispanic or Latino	1
6/30/2021	Stone	Hispanic or Latino	2
6/28/2021	Stone	Hispanic or Latino	2
6/24/2021	Stone	Hispanic or Latino	1
6/18/2021	Stone	Hispanic or Latino	1
6/17/2021	Stone	Hispanic or Latino	1
6/15/2021	Stone	Hispanic or Latino	1
6/11/2021	Stone	Hispanic or Latino	2
6/7/2021	Stone	Hispanic or Latino	1
6/5/2021	Stone	Hispanic or Latino	1
6/4/2021	Stone	Hispanic or Latino	1
6/1/2021	Stone	Hispanic or Latino	1
5/31/2021	Stone	Hispanic or Latino	2
5/29/2021	Stone	Hispanic or Latino	1
5/28/2021	Stone	Hispanic or Latino	1
5/25/2021	Stone	Hispanic or Latino	1
5/19/2021	Stone	Hispanic or Latino	1
5/18/2021	Stone	Hispanic or Latino	1
5/17/2021	Stone	Hispanic or Latino	2
5/15/2021	Stone	Hispanic or Latino	1
5/14/2021	Stone	Hispanic or Latino	2
5/13/2021	Stone	Hispanic or Latino	1
5/12/2021	Stone	Hispanic or Latino	4
5/11/2021	Stone	Hispanic or Latino	1
5/10/2021	Stone	Hispanic or Latino	2
5/6/2021	Stone	Hispanic or Latino	3
5/5/2021	Stone	Hispanic or Latino	3
5/4/2021	Stone	Hispanic or Latino	3
5/2/2021	Stone	Hispanic or Latino	1
4/30/2021	Stone	Hispanic or Latino	2
4/29/2021	Stone	Hispanic or Latino	1
4/28/2021	Stone	Hispanic or Latino	4
4/27/2021	Stone	Hispanic or Latino	3
4/24/2021	Stone	Hispanic or Latino	2
4/23/2021	Stone	Hispanic or Latino	2
4/22/2021	Stone	Hispanic or Latino	4
4/21/2021	Stone	Hispanic or Latino	3
4/20/2021	Stone	Hispanic or Latino	6
4/19/2021	Stone	Hispanic or Latino	1
4/17/2021	Stone	Hispanic or Latino	3
4/16/2021	Stone	Hispanic or Latino	3
4/15/2021	Stone	Hispanic or Latino	1
4/13/2021	Stone	Hispanic or Latino	6
4/12/2021	Stone	Hispanic or Latino	5
4/10/2021	Stone	Hispanic or Latino	6
4/9/2021	Stone	Hispanic or Latino	8
4/8/2021	Stone	Hispanic or Latino	8
4/7/2021	Stone	Hispanic or Latino	4
4/6/2021	Stone	Hispanic or Latino	10
4/5/2021	Stone	Hispanic or Latino	2
4/3/2021	Stone	Hispanic or Latino	11
4/2/2021	Stone	Hispanic or Latino	4
4/1/2021	Stone	Hispanic or Latino	11
3/31/2021	Stone	Hispanic or Latino	3
3/30/2021	Stone	Hispanic or Latino	1
3/29/2021	Stone	Hispanic or Latino	2
3/27/2021	Stone	Hispanic or Latino	2
3/25/2021	Stone	Hispanic or Latino	4
3/24/2021	Stone	Hispanic or Latino	1
3/23/2021	Stone	Hispanic or Latino	8
3/22/2021	Stone	Hispanic or Latino	1
3/20/2021	Stone	Hispanic or Latino	5
3/18/2021	Stone	Hispanic or Latino	6
3/17/2021	Stone	Hispanic or Latino	1
3/16/2021	Stone	Hispanic or Latino	6
3/12/2021	Stone	Hispanic or Latino	5
3/8/2021	Stone	Hispanic or Latino	1
3/6/2021	Stone	Hispanic or Latino	1
3/5/2021	Stone	Hispanic or Latino	1
3/4/2021	Stone	Hispanic or Latino	1
3/2/2021	Stone	Hispanic or Latino	3
3/1/2021	Stone	Hispanic or Latino	1
2/24/2021	Stone	Hispanic or Latino	1
2/23/2021	Stone	Hispanic or Latino	2
2/22/2021	Stone	Hispanic or Latino	1
2/19/2021	Stone	Hispanic or Latino	1
2/18/2021	Stone	Hispanic or Latino	5
2/12/2021	Stone	Hispanic or Latino	1
2/11/2021	Stone	Hispanic or Latino	1
2/3/2021	Stone	Hispanic or Latino	2
1/29/2021	Stone	Hispanic or Latino	1
1/28/2021	Stone	Hispanic or Latino	1
1/25/2021	Stone	Hispanic or Latino	1
1/20/2021	Stone	Hispanic or Latino	1
12/16/2020	Stone	Hispanic or Latino	1
7/5/2021	Sullivan	Unknown	1
7/2/2021	Sullivan	Unknown	1
6/28/2021	Sullivan	Unknown	1
6/22/2021	Sullivan	Unknown	2
6/21/2021	Sullivan	Unknown	1
6/19/2021	Sullivan	Unknown	1
6/16/2021	Sullivan	Unknown	1
6/14/2021	Sullivan	Unknown	2
6/9/2021	Sullivan	Unknown	2
6/6/2021	Sullivan	Unknown	1
6/4/2021	Sullivan	Unknown	1
5/30/2021	Sullivan	Unknown	1
5/26/2021	Sullivan	Unknown	4
5/25/2021	Sullivan	Unknown	2
5/21/2021	Sullivan	Unknown	2
5/13/2021	Sullivan	Unknown	1
5/12/2021	Sullivan	Unknown	1
5/10/2021	Sullivan	Unknown	1
5/5/2021	Sullivan	Unknown	4
5/4/2021	Sullivan	Unknown	2
4/29/2021	Sullivan	Unknown	1
4/28/2021	Sullivan	Unknown	12
4/27/2021	Sullivan	Unknown	1
4/26/2021	Sullivan	Unknown	1
4/23/2021	Sullivan	Unknown	3
4/22/2021	Sullivan	Unknown	2
4/21/2021	Sullivan	Unknown	2
4/20/2021	Sullivan	Unknown	2
4/16/2021	Sullivan	Unknown	18
4/15/2021	Sullivan	Unknown	2
4/9/2021	Sullivan	Unknown	2
4/8/2021	Sullivan	Unknown	1
4/7/2021	Sullivan	Unknown	1
4/6/2021	Sullivan	Unknown	2
4/2/2021	Sullivan	Unknown	2
4/1/2021	Sullivan	Unknown	3
3/31/2021	Sullivan	Unknown	1
3/30/2021	Sullivan	Unknown	1
3/29/2021	Sullivan	Unknown	1
3/27/2021	Sullivan	Unknown	1
3/26/2021	Sullivan	Unknown	7
3/25/2021	Sullivan	Unknown	31
3/23/2021	Sullivan	Unknown	1
3/19/2021	Sullivan	Unknown	5
3/18/2021	Sullivan	Unknown	1
3/17/2021	Sullivan	Unknown	2
3/16/2021	Sullivan	Unknown	1
3/12/2021	Sullivan	Unknown	2
3/11/2021	Sullivan	Unknown	1
3/10/2021	Sullivan	Unknown	2
3/9/2021	Sullivan	Unknown	3
3/8/2021	Sullivan	Unknown	1
3/5/2021	Sullivan	Unknown	11
3/4/2021	Sullivan	Unknown	16
3/2/2021	Sullivan	Unknown	9
3/1/2021	Sullivan	Unknown	5
2/26/2021	Sullivan	Unknown	8
2/25/2021	Sullivan	Unknown	7
2/24/2021	Sullivan	Unknown	8
2/19/2021	Sullivan	Unknown	1
2/18/2021	Sullivan	Unknown	7
2/12/2021	Sullivan	Unknown	1
2/5/2021	Sullivan	Unknown	2
1/19/2021	Sullivan	Unknown	1
1/13/2021	Sullivan	Unknown	1
1/11/2021	Sullivan	Unknown	2
7/7/2021	Sullivan	Not Hispanic or Latino	3
7/6/2021	Sullivan	Not Hispanic or Latino	1
7/5/2021	Sullivan	Not Hispanic or Latino	6
7/3/2021	Sullivan	Not Hispanic or Latino	2
7/1/2021	Sullivan	Not Hispanic or Latino	3
6/30/2021	Sullivan	Not Hispanic or Latino	6
6/29/2021	Sullivan	Not Hispanic or Latino	11
6/28/2021	Sullivan	Not Hispanic or Latino	3
6/26/2021	Sullivan	Not Hispanic or Latino	2
6/25/2021	Sullivan	Not Hispanic or Latino	3
6/24/2021	Sullivan	Not Hispanic or Latino	6
6/23/2021	Sullivan	Not Hispanic or Latino	2
6/22/2021	Sullivan	Not Hispanic or Latino	6
6/21/2021	Sullivan	Not Hispanic or Latino	3
6/19/2021	Sullivan	Not Hispanic or Latino	2
6/18/2021	Sullivan	Not Hispanic or Latino	1
6/16/2021	Sullivan	Not Hispanic or Latino	13
6/14/2021	Sullivan	Not Hispanic or Latino	5
6/13/2021	Sullivan	Not Hispanic or Latino	1
6/12/2021	Sullivan	Not Hispanic or Latino	4
6/11/2021	Sullivan	Not Hispanic or Latino	7
6/10/2021	Sullivan	Not Hispanic or Latino	2
6/8/2021	Sullivan	Not Hispanic or Latino	4
6/7/2021	Sullivan	Not Hispanic or Latino	4
6/6/2021	Sullivan	Not Hispanic or Latino	1
6/5/2021	Sullivan	Not Hispanic or Latino	1
6/4/2021	Sullivan	Not Hispanic or Latino	8
6/3/2021	Sullivan	Not Hispanic or Latino	1
6/2/2021	Sullivan	Not Hispanic or Latino	4
5/29/2021	Sullivan	Not Hispanic or Latino	1
5/27/2021	Sullivan	Not Hispanic or Latino	2
5/26/2021	Sullivan	Not Hispanic or Latino	10
5/25/2021	Sullivan	Not Hispanic or Latino	2
5/24/2021	Sullivan	Not Hispanic or Latino	3
5/22/2021	Sullivan	Not Hispanic or Latino	4
5/21/2021	Sullivan	Not Hispanic or Latino	6
5/20/2021	Sullivan	Not Hispanic or Latino	4
5/19/2021	Sullivan	Not Hispanic or Latino	4
5/18/2021	Sullivan	Not Hispanic or Latino	1
5/17/2021	Sullivan	Not Hispanic or Latino	1
5/15/2021	Sullivan	Not Hispanic or Latino	3
5/14/2021	Sullivan	Not Hispanic or Latino	3
5/13/2021	Sullivan	Not Hispanic or Latino	4
5/12/2021	Sullivan	Not Hispanic or Latino	1
5/11/2021	Sullivan	Not Hispanic or Latino	2
5/8/2021	Sullivan	Not Hispanic or Latino	4
5/7/2021	Sullivan	Not Hispanic or Latino	3
5/6/2021	Sullivan	Not Hispanic or Latino	4
5/5/2021	Sullivan	Not Hispanic or Latino	46
5/4/2021	Sullivan	Not Hispanic or Latino	5
5/3/2021	Sullivan	Not Hispanic or Latino	3
5/2/2021	Sullivan	Not Hispanic or Latino	2
4/29/2021	Sullivan	Not Hispanic or Latino	5
4/28/2021	Sullivan	Not Hispanic or Latino	28
4/27/2021	Sullivan	Not Hispanic or Latino	6
4/26/2021	Sullivan	Not Hispanic or Latino	1
4/24/2021	Sullivan	Not Hispanic or Latino	2
4/23/2021	Sullivan	Not Hispanic or Latino	3
4/22/2021	Sullivan	Not Hispanic or Latino	2
4/21/2021	Sullivan	Not Hispanic or Latino	5
4/20/2021	Sullivan	Not Hispanic or Latino	10
4/19/2021	Sullivan	Not Hispanic or Latino	3
4/17/2021	Sullivan	Not Hispanic or Latino	1
4/16/2021	Sullivan	Not Hispanic or Latino	80
4/15/2021	Sullivan	Not Hispanic or Latino	9
4/14/2021	Sullivan	Not Hispanic or Latino	7
4/13/2021	Sullivan	Not Hispanic or Latino	1
4/12/2021	Sullivan	Not Hispanic or Latino	5
4/11/2021	Sullivan	Not Hispanic or Latino	1
4/9/2021	Sullivan	Not Hispanic or Latino	17
4/8/2021	Sullivan	Not Hispanic or Latino	9
4/7/2021	Sullivan	Not Hispanic or Latino	6
4/6/2021	Sullivan	Not Hispanic or Latino	8
4/5/2021	Sullivan	Not Hispanic or Latino	3
4/4/2021	Sullivan	Not Hispanic or Latino	1
4/2/2021	Sullivan	Not Hispanic or Latino	11
4/1/2021	Sullivan	Not Hispanic or Latino	8
3/31/2021	Sullivan	Not Hispanic or Latino	12
3/30/2021	Sullivan	Not Hispanic or Latino	5
3/29/2021	Sullivan	Not Hispanic or Latino	12
3/27/2021	Sullivan	Not Hispanic or Latino	1
3/26/2021	Sullivan	Not Hispanic or Latino	137
3/25/2021	Sullivan	Not Hispanic or Latino	32
3/24/2021	Sullivan	Not Hispanic or Latino	5
3/23/2021	Sullivan	Not Hispanic or Latino	4
3/22/2021	Sullivan	Not Hispanic or Latino	2
3/20/2021	Sullivan	Not Hispanic or Latino	21
3/19/2021	Sullivan	Not Hispanic or Latino	12
3/18/2021	Sullivan	Not Hispanic or Latino	5
3/17/2021	Sullivan	Not Hispanic or Latino	4
3/16/2021	Sullivan	Not Hispanic or Latino	11
3/13/2021	Sullivan	Not Hispanic or Latino	1
3/12/2021	Sullivan	Not Hispanic or Latino	84
3/11/2021	Sullivan	Not Hispanic or Latino	2
3/10/2021	Sullivan	Not Hispanic or Latino	2
3/9/2021	Sullivan	Not Hispanic or Latino	4
3/8/2021	Sullivan	Not Hispanic or Latino	2
3/6/2021	Sullivan	Not Hispanic or Latino	4
3/5/2021	Sullivan	Not Hispanic or Latino	17
3/4/2021	Sullivan	Not Hispanic or Latino	176
3/2/2021	Sullivan	Not Hispanic or Latino	4
3/1/2021	Sullivan	Not Hispanic or Latino	12
2/27/2021	Sullivan	Not Hispanic or Latino	2
2/26/2021	Sullivan	Not Hispanic or Latino	6
2/25/2021	Sullivan	Not Hispanic or Latino	21
