report_date,zip,cases
2020-11-25,61727,394
2020-11-25,61728,43
2020-11-25,61729,72
2020-11-25,61730,8
2020-11-25,61732,75
2020-11-25,61733,45
2020-11-25,61734,115
2020-11-25,61735,18
2020-11-25,61736,66
2020-11-25,61737,11
2020-11-25,61738,209
2020-11-25,61739,341
2020-11-25,61740,71
2020-11-25,61741,96
2020-11-25,61742,41
2020-11-25,61743,10
2020-11-25,61744,102
2020-11-25,61745,171
2020-11-25,61747,38
2020-11-25,61748,116
2020-11-25,61749,21
2020-11-25,61752,144
2020-11-25,61753,108
2020-11-25,61754,42
2020-11-25,61755,202
2020-11-25,61756,86
2020-11-25,61759,60
2020-11-25,61760,77
2020-11-25,61761,3262
2020-11-25,61764,742
2020-11-25,61769,33
2020-11-25,61770,35
2020-11-25,61771,37
2020-11-25,61772,7
2020-11-25,61773,17
2020-11-25,61774,24
2020-11-25,61775,23
2020-11-25,61776,52
2020-11-25,61777,41
2020-11-25,61778,14
2020-11-25,61790,50
2020-11-25,61801,938
2020-11-25,61802,797
2020-11-25,61810,9
2020-11-25,61811,23
2020-11-25,61812,13
2020-11-25,61813,76
2020-11-25,61814,62
2020-11-25,61816,21
2020-11-25,61817,179
2020-11-25,61818,120
2020-11-25,61820,3547
2020-11-25,61821,1187
2020-11-25,61822,946
2020-11-25,61830,20
2020-11-25,61831,7
2020-11-25,61832,1673
2020-11-25,61833,106
2020-11-25,61834,404
2020-11-25,61839,12
2020-11-25,61840,21
2020-11-25,61841,66
2020-11-25,61842,69
2020-11-25,61843,100
2020-11-25,61844,49
2020-11-25,61845,26
2020-11-25,61846,165
2020-11-25,61847,83
2020-11-25,61848,12
2020-11-25,61849,61
2020-11-25,61850,20
2020-11-25,61851,14
2020-11-25,61853,510
2020-11-25,61854,60
2020-11-25,61856,332
2020-11-25,61857,8
2020-11-25,61858,125
2020-11-25,61859,43
2020-11-25,61862,29
2020-11-25,61863,40
2020-11-25,61864,81
2020-11-25,61865,68
2020-11-25,61866,892
2020-11-25,61870,36
2020-11-25,61871,29
2020-11-25,61872,17
2020-11-25,61873,280
2020-11-25,61874,302
2020-11-25,61875,24
2020-11-25,61876,44
2020-11-25,61877,78
2020-11-25,61878,56
2020-11-25,61880,219
2020-11-25,61882,20
2020-11-25,61883,211
2020-11-25,61884,47
2020-11-25,61910,476
2020-11-25,61911,230
2020-11-25,61912,56
2020-11-25,61913,81
2020-11-25,61914,96
2020-11-25,61917,16
2020-11-25,61919,33
2020-11-25,61920,1384
2020-11-25,61924,77
2020-11-25,61925,51
2020-11-25,61928,48
2020-11-25,61929,30
2020-11-25,61930,43
2020-11-25,61931,68
2020-11-25,61933,36
2020-11-25,61936,12
2020-11-25,61937,66
2020-11-25,61938,1476
2020-11-25,61942,40
2020-11-25,61943,90
2020-11-25,61944,580
2020-11-25,61951,531
2020-11-25,61953,352
2020-11-25,61956,141
2020-11-25,61957,92
2020-11-25,62001,100
2020-11-25,62002,1619
2020-11-25,62006,23
2020-11-25,62009,57
2020-11-25,62010,632
2020-11-25,62011,12
2020-11-25,62012,314
2020-11-25,62013,22
2020-11-25,62014,134
2020-11-25,62015,28
2020-11-25,62016,164
2020-11-25,62017,51
2020-11-25,62018,136
2020-11-25,62019,14
2020-11-25,62021,34
2020-11-25,62022,64
2020-11-25,62024,407
2020-11-25,62025,1695
2020-11-25,62026,11
2020-11-25,62027,12
2020-11-25,62028,15
2020-11-25,62031,47
2020-11-25,62032,37
2020-11-25,62033,270
2020-11-25,62034,685
2020-11-25,62035,1044
2020-11-25,62036,39
2020-11-25,62037,114
2020-11-25,62040,1954
2020-11-25,62044,97
2020-11-25,62045,19
2020-11-25,62046,43
2020-11-25,62047,75
2020-11-25,62048,59
2020-11-25,62049,327
2020-11-25,62050,14
2020-11-25,62051,22
2020-11-25,62052,748
2020-11-25,62053,39
2020-11-25,62054,41
2020-11-25,62056,288
2020-11-25,62058,17
2020-11-25,62059,24
2020-11-25,62060,210
2020-11-25,62061,92
2020-11-25,62062,422
2020-11-25,62063,44
2020-11-25,62067,133
2020-11-25,62069,120
2020-11-25,62074,39
2020-11-25,62075,131
2020-11-25,62077,10
2020-11-25,62079,19
2020-11-25,62080,140
2020-11-25,62081,9
2020-11-25,62082,138
2020-11-25,62083,7
2020-11-25,62084,71
2020-11-25,62086,60
2020-11-25,62087,62
2020-11-25,62088,243
2020-11-25,62089,16
2020-11-25,62090,51
2020-11-25,62091,14
2020-11-25,62092,268
2020-11-25,62093,27
2020-11-25,62094,30
2020-11-25,62095,456
2020-11-25,62097,124
2020-11-25,62201,359
2020-11-25,62202,7
2020-11-25,62203,374
2020-11-25,62204,222
2020-11-25,62205,358
2020-11-25,62206,675
2020-11-25,62207,365
2020-11-25,62208,794
2020-11-25,62214,54
2020-11-25,62215,136
2020-11-25,62216,349
2020-11-25,62217,37
2020-11-25,62218,132
2020-11-25,62219,95
2020-11-25,62220,981
2020-11-25,62221,1286
2020-11-25,62222,10
2020-11-25,62223,865
2020-11-25,62225,70
2020-11-25,62226,1461
2020-11-25,62230,671
2020-11-25,62231,572
2020-11-25,62232,423
2020-11-25,62233,617
2020-11-25,62234,1577
2020-11-25,62236,775
2020-11-25,62237,134
2020-11-25,62238,32
2020-11-25,62239,202
2020-11-25,62240,72
2020-11-25,62241,57
2020-11-25,62242,67
2020-11-25,62243,282
2020-11-25,62244,45
2020-11-25,62245,144
2020-11-25,62246,612
2020-11-25,62248,14
2020-11-25,62249,1021
2020-11-25,62250,30
2020-11-25,62253,36
2020-11-25,62254,457
2020-11-25,62255,30
2020-11-25,62256,8
2020-11-25,62257,109
2020-11-25,62258,505
2020-11-25,62259,15
2020-11-25,62260,315
2020-11-25,62261,18
2020-11-25,62262,106
2020-11-25,62263,247
2020-11-25,62264,144
2020-11-25,62265,274
2020-11-25,62266,11
2020-11-25,62268,24
2020-11-25,62269,1376
2020-11-25,62271,91
2020-11-25,62272,134
2020-11-25,62273,18
2020-11-25,62274,318
2020-11-25,62275,194
2020-11-25,62277,71
2020-11-25,62278,473
2020-11-25,62280,18
2020-11-25,62281,160
2020-11-25,62282,28
2020-11-25,62284,25
2020-11-25,62285,280
2020-11-25,62286,351
2020-11-25,62288,241
2020-11-25,62289,21
2020-11-25,62292,16
2020-11-25,62293,294
2020-11-25,62294,810
2020-11-25,62295,77
2020-11-25,62297,23
2020-11-25,62298,997
2020-11-25,62301,2147
2020-11-25,62305,1396
2020-11-25,62311,38
2020-11-25,62312,153
2020-11-25,62313,20
2020-11-25,62314,33
2020-11-25,62316,57
2020-11-25,62320,197
2020-11-25,62321,180
2020-11-25,62323,10
2020-11-25,62324,69
2020-11-25,62325,30
2020-11-25,62326,62
2020-11-25,62330,65
2020-11-25,62338,75
2020-11-25,62339,69
2020-11-25,62340,70
2020-11-25,62341,184
2020-11-25,62343,35
2020-11-25,62345,17
2020-11-25,62346,13
2020-11-25,62347,116
2020-11-25,62349,39
2020-11-25,62351,113
2020-11-25,62353,243
2020-11-25,62354,88
2020-11-25,62355,27
2020-11-25,62356,26
2020-11-25,62357,9
2020-11-25,62358,34
2020-11-25,62359,9
2020-11-25,62360,88
2020-11-25,62361,13
2020-11-25,62362,20
2020-11-25,62363,472
2020-11-25,62365,26
2020-11-25,62366,71
2020-11-25,62367,36
2020-11-25,62370,15
2020-11-25,62373,23
2020-11-25,62374,10
2020-11-25,62375,20
2020-11-25,62376,82
2020-11-25,62378,20
2020-11-25,62379,107
2020-11-25,62380,17
2020-11-25,62401,1444
2020-11-25,62410,30
2020-11-25,62411,308
2020-11-25,62413,29
2020-11-25,62414,117
2020-11-25,62417,193
2020-11-25,62418,151
2020-11-25,62419,16
2020-11-25,62420,230
2020-11-25,62421,23
2020-11-25,62422,56
2020-11-25,62423,27
2020-11-25,62424,180
2020-11-25,62425,23
2020-11-25,62426,35
2020-11-25,62427,67
2020-11-25,62428,131
2020-11-25,62431,54
2020-11-25,62432,33
2020-11-25,62433,28
2020-11-25,62434,14
2020-11-25,62436,28
2020-11-25,62438,10
2020-11-25,62439,418
2020-11-25,62440,65
2020-11-25,62441,317
2020-11-25,62442,135
2020-11-25,62443,90
2020-11-25,62444,23
2020-11-25,62445,63
2020-11-25,62446,24
2020-11-25,62447,207
2020-11-25,62448,426
2020-11-25,62449,167
2020-11-25,62450,543
2020-11-25,62451,80
2020-11-25,62452,23
2020-11-25,62454,708
2020-11-25,62458,181
2020-11-25,62460,65
2020-11-25,62461,53
2020-11-25,62462,62
2020-11-25,62463,75
2020-11-25,62465,45
2020-11-25,62466,263
2020-11-25,62467,349
2020-11-25,62468,125
2020-11-25,62469,37
2020-11-25,62471,712
2020-11-25,62473,103
2020-11-25,62474,28
2020-11-25,62475,10
2020-11-25,62476,48
2020-11-25,62477,27
2020-11-25,62478,17
2020-11-25,62479,64
2020-11-25,62480,24
2020-11-25,62481,14
2020-11-25,62501,122
2020-11-25,62510,71
2020-11-25,62512,23
2020-11-25,62513,62
2020-11-25,62514,19
2020-11-25,62515,38
2020-11-25,62517,6
2020-11-25,62518,16
2020-11-25,62520,67
2020-11-25,62521,2197
2020-11-25,62522,723
2020-11-25,62523,18
2020-11-25,62524,15
2020-11-25,62525,10
2020-11-25,62526,1814
2020-11-25,62530,58
2020-11-25,62531,75
2020-11-25,62532,8
2020-11-25,62533,30
2020-11-25,62534,64
2020-11-25,62535,271
2020-11-25,62536,34
2020-11-25,62537,6
2020-11-25,62538,19
2020-11-25,62539,62
2020-11-25,62540,50
2020-11-25,62543,20
2020-11-25,62544,86
2020-11-25,62545,45
2020-11-25,62546,70
2020-11-25,62547,31
2020-11-25,62548,99
2020-11-25,62549,477
2020-11-25,62550,181
2020-11-25,62551,46
2020-11-25,62553,26
2020-11-25,62554,75
2020-11-25,62555,15
2020-11-25,62556,12
2020-11-25,62557,321
2020-11-25,62558,162
2020-11-25,62560,104
2020-11-25,62561,259
2020-11-25,62563,282
2020-11-25,62565,505
2020-11-25,62567,36
2020-11-25,62568,1084
2020-11-25,62570,7
2020-11-25,62571,59
2020-11-25,62572,14
2020-11-25,62573,79
2020-11-25,62601,10
2020-11-25,62610,9
2020-11-25,62611,36
2020-11-25,62612,103
2020-11-25,62613,126
2020-11-25,62615,307
2020-11-25,62617,28
2020-11-25,62618,609
2020-11-25,62621,36
2020-11-25,62624,13
2020-11-25,62625,52
2020-11-25,62626,523
2020-11-25,62627,56
2020-11-25,62628,31
2020-11-25,62629,643
2020-11-25,62630,34
2020-11-25,62631,14
2020-11-25,62633,42
2020-11-25,62634,28
2020-11-25,62635,41
2020-11-25,62638,59
2020-11-25,62639,9
2020-11-25,62640,105
2020-11-25,62642,47
2020-11-25,62643,25
2020-11-25,62644,262
2020-11-25,62649,16
2020-11-25,62650,1707
2020-11-25,62655,23
2020-11-25,62656,1155
2020-11-25,62661,43
2020-11-25,62664,166
2020-11-25,62665,43
2020-11-25,62666,20
2020-11-25,62668,52
2020-11-25,62670,137
2020-11-25,62671,25
2020-11-25,62672,13
2020-11-25,62673,18
2020-11-25,62674,31
2020-11-25,62675,220
2020-11-25,62677,87
2020-11-25,62681,200
2020-11-25,62682,42
2020-11-25,62684,420
2020-11-25,62685,83
2020-11-25,62688,18
2020-11-25,62689,24
2020-11-25,62690,193
2020-11-25,62691,147
2020-11-25,62692,80
2020-11-25,62693,88
2020-11-25,62694,159
2020-11-25,62695,33
2020-11-25,62701,41
2020-11-25,62702,1360
2020-11-25,62703,1526
2020-11-25,62704,1721
2020-11-25,62707,430
2020-11-25,62708,16
2020-11-25,62711,988
2020-11-25,62712,530
2020-11-25,62791,19
2020-11-25,62801,1358
2020-11-25,62803,51
2020-11-25,62806,121
2020-11-25,62807,49
2020-11-25,62808,64
2020-11-25,62809,11
2020-11-25,62810,52
2020-11-25,62811,8
2020-11-25,62812,605
2020-11-25,62814,71
2020-11-25,62815,13
2020-11-25,62816,33
2020-11-25,62817,14
2020-11-25,62818,10
2020-11-25,62819,21
2020-11-25,62821,341
2020-11-25,62822,99
2020-11-25,62823,78
2020-11-25,62824,76
2020-11-25,62825,7
2020-11-25,62827,38
2020-11-25,62828,83
2020-11-25,62830,51
2020-11-25,62831,18
2020-11-25,62832,483
2020-11-25,62833,11
2020-11-25,62835,35
2020-11-25,62836,30
2020-11-25,62837,496
2020-11-25,62838,132
2020-11-25,62839,414
2020-11-25,62841,10
2020-11-25,62842,37
2020-11-25,62844,60
2020-11-25,62846,112
2020-11-25,62848,33
2020-11-25,62849,113
2020-11-25,62851,23
2020-11-25,62852,9
2020-11-25,62853,52
2020-11-25,62854,85
2020-11-25,62858,184
2020-11-25,62859,247
2020-11-25,62860,24
2020-11-25,62862,7
2020-11-25,62863,442
2020-11-25,62864,1139
2020-11-25,62865,106
2020-11-25,62867,8
2020-11-25,62868,53
2020-11-25,62869,107
2020-11-25,62870,183
2020-11-25,62871,19
2020-11-25,62872,50
2020-11-25,62874,23
2020-11-25,62875,96
2020-11-25,62876,8
2020-11-25,62877,18
2020-11-25,62878,22
2020-11-25,62880,53
2020-11-25,62881,643
2020-11-25,62882,132
2020-11-25,62883,27
2020-11-25,62884,159
2020-11-25,62885,59
2020-11-25,62886,14
2020-11-25,62887,12
2020-11-25,62888,86
2020-11-25,62889,35
2020-11-25,62890,114
2020-11-25,62891,32
2020-11-25,62892,19
2020-11-25,62893,42
2020-11-25,62894,53
2020-11-25,62895,102
2020-11-25,62896,592
2020-11-25,62897,18
2020-11-25,62898,89
2020-11-25,62899,55
2020-11-25,62901,1242
2020-11-25,62902,149
2020-11-25,62903,101
2020-11-25,62905,26
2020-11-25,62906,590
2020-11-25,62907,124
2020-11-25,62908,23
2020-11-25,62910,66
2020-11-25,62912,54
2020-11-25,62914,98
2020-11-25,62915,41
2020-11-25,62916,47
2020-11-25,62917,111
2020-11-25,62918,583
2020-11-25,62919,36
2020-11-25,62920,184
2020-11-25,62921,10
2020-11-25,62922,125
2020-11-25,62923,17
2020-11-25,62924,128
2020-11-25,62926,111
2020-11-25,62927,11
2020-11-25,62928,6
2020-11-25,62930,218
2020-11-25,62931,51
2020-11-25,62932,54
2020-11-25,62933,89
2020-11-25,62934,39
2020-11-25,62935,97
2020-11-25,62938,59
2020-11-25,62939,170
2020-11-25,62940,17
2020-11-25,62941,37
2020-11-25,62942,21
2020-11-25,62943,31
2020-11-25,62946,594
2020-11-25,62947,8
2020-11-25,62948,710
2020-11-25,62949,22
2020-11-25,62950,14
2020-11-25,62951,252
2020-11-25,62952,168
2020-11-25,62953,9
2020-11-25,62954,15
2020-11-25,62956,34
2020-11-25,62957,31
2020-11-25,62958,46
2020-11-25,62959,1304
2020-11-25,62960,421
2020-11-25,62963,19
2020-11-25,62964,67
2020-11-25,62966,693
2020-11-25,62967,18
2020-11-25,62969,16
2020-11-25,62970,33
2020-11-25,62972,49
2020-11-25,62974,67
2020-11-25,62975,8
2020-11-25,62976,27
2020-11-25,62977,33
2020-11-25,62979,33
2020-11-25,62982,45
2020-11-25,62983,63
2020-11-25,62984,66
2020-11-25,62985,34
2020-11-25,62987,43
2020-11-25,62988,59
2020-11-25,62990,42
2020-11-25,62992,154
2020-11-25,62994,25
2020-11-25,62995,333
2020-11-25,62996,28
2020-11-25,62997,26
2020-11-25,62998,15
2020-11-25,62999,61
2020-11-26,3,7
2020-11-26,60000,28
2020-11-26,60002,853
2020-11-26,60004,1896
2020-11-26,60005,1248
2020-11-26,60006,8
2020-11-26,60007,1516
2020-11-26,60008,1437
2020-11-26,60009,12
2020-11-26,60010,1576
2020-11-26,60012,449
2020-11-26,60013,866
2020-11-26,60014,2106
2020-11-26,60015,976
2020-11-26,60016,3276
2020-11-26,60017,9
2020-11-26,60018,1975
2020-11-26,60020,435
2020-11-26,60021,163
2020-11-26,60022,205
2020-11-26,60025,1644
2020-11-26,60026,566
2020-11-26,60029,30
2020-11-26,60030,1257
2020-11-26,60031,1710
2020-11-26,60033,962
2020-11-26,60034,86
2020-11-26,60035,963
2020-11-26,60036,6
2020-11-26,60040,403
2020-11-26,60041,375
2020-11-26,60042,327
2020-11-26,60043,97
2020-11-26,60044,392
2020-11-26,60045,642
2020-11-26,60046,1358
2020-11-26,60047,1700
2020-11-26,60048,909
2020-11-26,60050,1395
2020-11-26,60051,1032
2020-11-26,60053,1132
2020-11-26,60056,2491
2020-11-26,60060,1720
2020-11-26,60061,859
2020-11-26,60062,1590
2020-11-26,60063,9
2020-11-26,60064,1876
2020-11-26,60067,1775
2020-11-26,60068,1534
2020-11-26,60069,362
2020-11-26,60070,817
2020-11-26,60071,157
2020-11-26,60072,29
2020-11-26,60073,3909
2020-11-26,60074,1940
2020-11-26,60076,1718
2020-11-26,60077,1325
2020-11-26,60078,10
2020-11-26,60079,25
2020-11-26,60081,401
2020-11-26,60083,468
2020-11-26,60084,737
2020-11-26,60085,6198
2020-11-26,60087,2169
2020-11-26,60088,672
2020-11-26,60089,1322
2020-11-26,60090,2234
2020-11-26,60091,743
2020-11-26,60093,764
2020-11-26,60095,7
2020-11-26,60096,299
2020-11-26,60097,453
2020-11-26,60098,1713
2020-11-26,60099,2038
2020-11-26,60101,2810
2020-11-26,60102,1398
2020-11-26,60103,2095
2020-11-26,60104,1427
2020-11-26,60106,1504
2020-11-26,60107,2518
2020-11-26,60108,1326
2020-11-26,60109,44
2020-11-26,60110,2638
2020-11-26,60111,15
2020-11-26,60112,235
2020-11-26,60113,21
2020-11-26,60115,2104
2020-11-26,60118,678
2020-11-26,60119,461
2020-11-26,60120,3733
2020-11-26,60121,20
2020-11-26,60123,3032
2020-11-26,60124,1166
2020-11-26,60126,2205
2020-11-26,60129,10
2020-11-26,60130,655
2020-11-26,60131,1368
2020-11-26,60133,2610
2020-11-26,60134,1323
2020-11-26,60135,401
2020-11-26,60136,373
2020-11-26,60137,1592
2020-11-26,60138,6
2020-11-26,60139,2214
2020-11-26,60140,892
2020-11-26,60141,41
2020-11-26,60142,1192
2020-11-26,60143,653
2020-11-26,60144,7
2020-11-26,60145,115
2020-11-26,60146,139
2020-11-26,60147,8
2020-11-26,60148,2142
2020-11-26,60150,59
2020-11-26,60151,166
2020-11-26,60152,563
2020-11-26,60153,1438
2020-11-26,60154,810
2020-11-26,60155,480
2020-11-26,60156,1242
2020-11-26,60157,124
2020-11-26,60159,11
2020-11-26,60160,2243
2020-11-26,60161,7
2020-11-26,60162,556
2020-11-26,60163,375
2020-11-26,60164,1702
2020-11-26,60165,459
2020-11-26,60168,12
2020-11-26,60169,1624
2020-11-26,60171,621
2020-11-26,60172,1254
2020-11-26,60173,493
2020-11-26,60174,1634
2020-11-26,60175,1321
2020-11-26,60176,770
2020-11-26,60177,1521
2020-11-26,60178,1001
2020-11-26,60180,50
2020-11-26,60181,1447
2020-11-26,60183,8
2020-11-26,60184,132
2020-11-26,60185,2503
2020-11-26,60186,9
2020-11-26,60187,1085
2020-11-26,60188,2298
2020-11-26,60189,1140
2020-11-26,60190,521
2020-11-26,60191,890
2020-11-26,60192,529
2020-11-26,60193,1551
2020-11-26,60194,786
2020-11-26,60195,151
2020-11-26,60201,1185
2020-11-26,60202,1107
2020-11-26,60203,152
2020-11-26,60204,10
2020-11-26,60208,15
2020-11-26,60301,111
2020-11-26,60302,1030
2020-11-26,60303,12
2020-11-26,60304,468
2020-11-26,60305,375
2020-11-26,60401,429
2020-11-26,60402,5180
2020-11-26,60403,1008
2020-11-26,60404,984
2020-11-26,60406,1795
2020-11-26,60407,69
2020-11-26,60408,319
2020-11-26,60409,2026
2020-11-26,60410,632
2020-11-26,60411,3236
2020-11-26,60415,739
2020-11-26,60416,539
2020-11-26,60417,858
2020-11-26,60418,513
2020-11-26,60419,1118
2020-11-26,60420,259
2020-11-26,60421,141
2020-11-26,60422,415
2020-11-26,60423,1904
2020-11-26,60424,97
2020-11-26,60425,488
2020-11-26,60426,1392
2020-11-26,60428,599
2020-11-26,60429,747
2020-11-26,60430,883
2020-11-26,60431,1522
2020-11-26,60432,1509
2020-11-26,60433,1070
2020-11-26,60434,321
2020-11-26,60435,3046
2020-11-26,60436,1099
2020-11-26,60438,1860
2020-11-26,60439,1141
2020-11-26,60440,2981
2020-11-26,60441,1737
2020-11-26,60442,532
2020-11-26,60443,1172
2020-11-26,60444,77
2020-11-26,60445,989
2020-11-26,60446,2431
2020-11-26,60447,680
2020-11-26,60448,1220
2020-11-26,60449,412
2020-11-26,60450,1109
2020-11-26,60451,1635
2020-11-26,60452,1436
2020-11-26,60453,3372
2020-11-26,60454,13
2020-11-26,60455,1108
2020-11-26,60456,205
2020-11-26,60457,706
2020-11-26,60458,781
2020-11-26,60459,1944
2020-11-26,60460,71
2020-11-26,60461,192
2020-11-26,60462,2092
2020-11-26,60463,927
2020-11-26,60464,444
2020-11-26,60465,1070
2020-11-26,60466,1231
2020-11-26,60467,1280
2020-11-26,60468,336
2020-11-26,60469,456
2020-11-26,60470,21
2020-11-26,60471,665
2020-11-26,60472,199
2020-11-26,60473,1306
2020-11-26,60474,30
2020-11-26,60475,460
2020-11-26,60476,144
2020-11-26,60477,1844
2020-11-26,60478,894
2020-11-26,60479,19
2020-11-26,60480,262
2020-11-26,60481,604
2020-11-26,60482,454
2020-11-26,60484,334
2020-11-26,60485,6
2020-11-26,60487,1294
2020-11-26,60490,878
2020-11-26,60491,1215
2020-11-26,60501,943
2020-11-26,60502,755
2020-11-26,60503,551
2020-11-26,60504,1677
2020-11-26,60505,5214
2020-11-26,60506,3677
2020-11-26,60507,20
2020-11-26,60510,1170
2020-11-26,60511,44
2020-11-26,60512,45
2020-11-26,60513,925
2020-11-26,60514,394
2020-11-26,60515,956
2020-11-26,60516,992
2020-11-26,60517,1406
2020-11-26,60518,112
2020-11-26,60520,106
2020-11-26,60521,756
2020-11-26,60523,524
2020-11-26,60525,1623
2020-11-26,60526,519
2020-11-26,60527,1373
2020-11-26,60528,7
2020-11-26,60530,17
2020-11-26,60531,73
2020-11-26,60532,855
2020-11-26,60534,718
2020-11-26,60536,11
2020-11-26,60537,27
2020-11-26,60538,1568
2020-11-26,60539,24
2020-11-26,60540,1271
2020-11-26,60541,116
2020-11-26,60542,873
2020-11-26,60543,1671
2020-11-26,60544,1396
2020-11-26,60545,808
2020-11-26,60546,781
2020-11-26,60548,626
2020-11-26,60549,25
2020-11-26,60550,35
2020-11-26,60551,201
2020-11-26,60552,147
2020-11-26,60553,25
2020-11-26,60554,455
2020-11-26,60555,664
2020-11-26,60556,51
2020-11-26,60558,576
2020-11-26,60559,1105
2020-11-26,60560,1239
2020-11-26,60561,876
2020-11-26,60563,1431
2020-11-26,60564,1494
2020-11-26,60565,1227
2020-11-26,60567,9
2020-11-26,60585,1002
2020-11-26,60586,2614
2020-11-26,60598,9
2020-11-26,60600,6
2020-11-26,60601,538
2020-11-26,60602,60
2020-11-26,60603,35
2020-11-26,60604,74
2020-11-26,60605,1021
2020-11-26,60606,176
2020-11-26,60607,1490
2020-11-26,60608,5029
2020-11-26,60609,4505
2020-11-26,60610,1788
2020-11-26,60611,1200
2020-11-26,60612,1972
2020-11-26,60613,1995
2020-11-26,60614,2908
2020-11-26,60615,1250
2020-11-26,60616,1867
2020-11-26,60617,4477
2020-11-26,60618,4593
2020-11-26,60619,2465
2020-11-26,60620,2938
2020-11-26,60621,1267
2020-11-26,60622,2681
2020-11-26,60623,7223
2020-11-26,60624,1948
2020-11-26,60625,3960
2020-11-26,60626,2513
2020-11-26,60628,2938
2020-11-26,60629,10747
2020-11-26,60630,2925
2020-11-26,60631,1602
2020-11-26,60632,8519
2020-11-26,60633,1155
2020-11-26,60634,5567
2020-11-26,60635,8
2020-11-26,60636,1833
2020-11-26,60637,1770
2020-11-26,60638,4706
2020-11-26,60639,8803
2020-11-26,60640,2339
2020-11-26,60641,5006
2020-11-26,60642,1037
2020-11-26,60643,2407
2020-11-26,60644,2500
2020-11-26,60645,2579
2020-11-26,60646,1328
2020-11-26,60647,4794
2020-11-26,60649,1876
2020-11-26,60650,20
2020-11-26,60651,4537
2020-11-26,60652,3170
2020-11-26,60653,1421
2020-11-26,60654,1061
2020-11-26,60655,1867
2020-11-26,60656,1566
2020-11-26,60657,2641
2020-11-26,60659,2163
2020-11-26,60660,1468
2020-11-26,60661,441
2020-11-26,60680,30
2020-11-26,60690,8
2020-11-26,60706,1613
2020-11-26,60707,2944
2020-11-26,60712,1091
2020-11-26,60714,1971
2020-11-26,60803,1215
2020-11-26,60804,8503
2020-11-26,60805,1071
2020-11-26,60806,6
2020-11-26,60827,981
2020-11-26,60901,3065
2020-11-26,60910,25
2020-11-26,60911,119
2020-11-26,60912,33
2020-11-26,60913,104
2020-11-26,60914,2158
2020-11-26,60915,778
2020-11-26,60917,40
2020-11-26,60918,28
2020-11-26,60919,25
2020-11-26,60920,7
2020-11-26,60921,69
2020-11-26,60922,172
2020-11-26,60924,95
2020-11-26,60927,191
2020-11-26,60928,46
2020-11-26,60929,47
2020-11-26,60930,58
2020-11-26,60931,37
2020-11-26,60933,17
2020-11-26,60934,12
2020-11-26,60935,75
