report_date,zip,geoid,county,state,cases,new_cases,case_avg,case_rate,case_avg_rate
2020-04-12,63031,29189,St. Louis,Missouri,90,4,NA,1.897973386195407,NA
2020-04-12,63033,29189,St. Louis,Missouri,107,10,NA,2.4888930241213276,NA
2020-04-12,63034,29189,St. Louis,Missouri,62,3,NA,3.467755467308015,NA
2020-04-12,63038,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-12,63040,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-12,63042,29189,St. Louis,Missouri,31,2,NA,1.5944041557372832,NA
2020-04-12,63043,29189,St. Louis,Missouri,25,1,NA,1.1099271887764164,NA
2020-04-12,63044,29189,St. Louis,Missouri,11,1,NA,1.0440394836750189,NA
2020-04-12,63049,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-12,63069,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-12,63074,29189,St. Louis,Missouri,19,0,NA,1.2472101877379547,NA
2020-04-12,63088,29189,St. Louis,Missouri,8,0,NA,0.9551098376313276,NA
2020-04-12,63105,29189,St. Louis,Missouri,15,0,NA,0.8625646923519263,NA
2020-04-12,63114,29189,St. Louis,Missouri,35,1,NA,0.9862766646941132,NA
2020-04-12,63117,29189,St. Louis,Missouri,14,0,NA,1.647058823529412,NA
2020-04-12,63119,29189,St. Louis,Missouri,30,3,NA,0.8869966294128082,NA
2020-04-12,63120,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-12,63121,29189,St. Louis,Missouri,56,1,NA,2.2741116751269037,NA
2020-04-12,63122,29189,St. Louis,Missouri,55,2,NA,1.4217029416326321,NA
2020-04-12,63123,29189,St. Louis,Missouri,46,6,NA,0.9473987725007208,NA
2020-04-12,63124,29189,St. Louis,Missouri,19,0,NA,1.7548720790616053,NA
2020-04-12,63125,29189,St. Louis,Missouri,32,5,NA,0.9770395701025891,NA
2020-04-12,63126,29189,St. Louis,Missouri,9,1,NA,0.6088897909478385,NA
2020-04-12,63127,29189,St. Louis,Missouri,6,0,NA,1.203369434416366,NA
2020-04-12,63128,29189,St. Louis,Missouri,24,3,NA,0.8047480132783422,NA
2020-04-12,63129,29189,St. Louis,Missouri,50,3,NA,0.9316017961282629,NA
2020-04-12,63130,29189,St. Louis,Missouri,50,3,NA,1.7537090947353653,NA
2020-04-12,63131,29189,St. Louis,Missouri,26,0,NA,1.4750099279514381,NA
2020-04-12,63132,29189,St. Louis,Missouri,30,0,NA,2.234304014299546,NA
2020-04-12,63133,29189,St. Louis,Missouri,19,0,NA,2.610607309700467,NA
2020-04-12,63134,29189,St. Louis,Missouri,45,2,NA,3.3271719038817005,NA
2020-04-12,63135,29189,St. Louis,Missouri,46,1,NA,2.1034340847775392,NA
